0.29766 0 -21.9353
0.29889 0 -22.1629
0.30012 0 -22.3915
0.30135 0 -22.6211
0.30258 0 -22.8516
0.30381 0 -23.0832
0.30504 0 -23.3157
0.30627 0 -23.5492
0.3075 0 -23.7836
0.30873 0 -24.0191
0.30996 0 -24.2555
0.31119 0 -24.4929
0.31242 0 -24.7313
0.31365 0 -24.9707
0.31488 0 -25.211
0.31611 0 -25.4524
0.31734 0 -25.6947
0.31857 0 -25.938
0.3198 0 -26.1823
0.32103 0 -26.4275
0.32226 0 -26.6738
0.32349 0 -26.921
0.32472 0 -27.1692
0.32595 0 -27.4184
0.32718 0 -27.6685
0.32841 0 -27.9197
0.32964 0 -28.1718
0.33087 0 -28.4249
0.3321 0 -28.679
0.33333 0 -28.9341
0.33456 0 -29.1901
0.33579 0 -29.4472
0.33702 0 -29.7052
0.33825 0 -29.9642
0.33948 0 -30.2241
0.34071 0 -30.4851
0.34194 0 -30.747
0.34317 0 -31.01
0.3444 0 -31.2739
0.34563 0 -31.5387
0.34686 0 -31.8046
0.34809 0 -32.0714
0.34932 0 -32.3393
0.35055 0 -32.6081
0.35178 0 -32.8779
0.35301 0 -33.1486
0.35424 0 -33.4204
0.35547 0 -33.6931
0.3567 0 -33.9668
0.35793 0 -34.2415
0.35916 0 -34.5172
0.36039 0 -34.7938
0.36162 0 -35.0715
0.36285 0 -35.3501
0.36408 0 -35.6297
0.36531 0 -35.9102
0.36654 0 -36.1918
0.36777 0 -36.4743
0.369 0 -36.7578
0.37023 0 -37.0423
0.37146 0 -37.3278
0.37269 0 -37.6143
0.37392 0 -37.9017
0.37515 0 -38.1902
0.37638 0 -38.4796
0.37761 0 -38.77
0.37884 0 -39.0613
0.38007 0 -39.3537
0.3813 0 -39.647
0.38253 0 -39.9413
0.38376 0 -40.2366
0.38499 0 -40.5329
0.38622 0 -40.8301
0.38745 0 -41.1284
0.38868 0 -41.4276
0.38991 0 -41.7278
0.39114 0 -42.0289
0.39237 0 -42.3311
0.3936 0 -42.6342
0.39483 0 -42.9384
0.39606 0 -43.2435
0.39729 0 -43.5495
0.39852 0 -43.8566
0.39975 0 -44.1646
0.40098 0 -44.4737
0.40221 0 -44.7837
0.40344 0 -45.0947
0.40467 0 -45.4066
0.4059 0 -45.7196
0.40713 0 -46.0335
0.40836 0 -46.3484
0.40959 0 -46.6643
0.41082 0 -46.9812
0.41205 0 -47.299
0.41328 0 -47.6179
0.41451 0 -47.9377
0.41574 0 -48.2585
0.41697 0 -48.5803
0.4182 0 -48.903
0.41943 0 -49.2268
0.42066 0 -49.5515
0.42189 0 -49.8772
0.42312 0 -50.2039
0.42435 0 -50.5315
0.42558 0 -50.8602
0.42681 0 -51.1898
0.42804 0 -51.5204
0.42927 0 -51.852
0.4305 0 -52.1846
0.43173 0 -52.5181
0.43296 0 -52.8527
0.43419 0 -53.1882
0.43542 0 -53.5247
0.43665 0 -53.8621
0.43788 0 -54.2006
0.43911 0 -54.54
0.44034 0 -54.8804
0.44157 0 -55.2218
0.4428 0 -55.5642
0.44403 0 -55.9076
0.44526 0 -56.2519
0.44649 0 -56.5972
0.44772 0 -56.9435
0.44895 0 -57.2908
0.45018 0 -57.6391
0.45141 0 -57.9883
0.45264 0 -58.3386
0.45387 0 -58.6898
0.4551 0 -59.042
0.45633 0 -59.3951
0.45756 0 -59.7493
0.45879 0 -60.1044
0.46002 0 -60.4605
0.46125 0 -60.8176
0.46248 0 -61.1757
0.46371 0 -61.5348
0.46494 0 -61.8948
0.46617 0 -62.2558
0.4674 0 -62.6178
0.46863 0 -62.9808
0.46986 0 -63.3448
0.47109 0 -63.7097
0.47232 0 -64.0756
0.47355 0 -64.4425
0.47478 0 -64.8104
0.47601 0 -65.1793
0.47724 0 -65.5491
0.47847 0 -65.9199
0.4797 0 -66.2918
0.48093 0 -66.6645
0.48216 0 -67.0383
0.48339 0 -67.4131
0.48462 0 -67.7888
0.48585 0 -68.1655
0.48708 0 -68.5432
0.48831 0 -68.9219
0.48954 0 -69.3015
0.49077 0 -69.6822
0.492 0 -70.0638
0.49323 0 -70.4464
0.49446 0 -70.83
0.49569 0 -71.2145
0.49692 0 -71.6001
0.49815 0 -71.9866
0.49938 0 -72.3741
0.50061 0 -72.7626
0.50184 0 -73.1521
0.50307 0 -73.5425
0.5043 0 -73.9339
0.50553 0 -74.3264
0.50676 0 -74.7197
0.50799 0 -75.1141
0.50922 0 -75.5095
0.51045 0 -75.9058
0.51168 0 -76.3031
0.51291 0 -76.7014
0.51414 0 -77.1007
0.51537 0 -77.501
0.5166 0 -77.9022
0.51783 0 -78.3044
0.51906 0 -78.7076
0.52029 0 -79.1118
0.52152 0 -79.517
0.52275 0 -79.9231
0.52398 0 -80.3302
0.52521 0 -80.7383
0.52644 0 -81.1474
0.52767 0 -81.5575
0.5289 0 -81.9685
0.53013 0 -82.3806
0.53136 0 -82.7936
0.53259 0 -83.2076
0.53382 0 -83.6225
0.53505 0 -84.0385
0.53628 0 -84.4554
0.53751 0 -84.8733
0.53874 0 -85.2922
0.53997 0 -85.7121
0.5412 0 -86.133
0.54243 0 -86.5548
0.54366 0 -86.9776
0.54489 0 -87.4014
0.54612 0 -87.8262
0.54735 0 -88.252
0.54858 0 -88.6787
0.54981 0 -89.1065
0.55104 0 -89.5352
0.55227 0 -89.9649
0.5535 0 -90.3955
0.55473 0 -90.8272
0.55596 0 -91.2598
0.55719 0 -91.6934
0.55842 0 -92.128
0.55965 0 -92.5636
0.56088 0 -93.0001
0.56211 0 -93.4377
0.56334 0 -93.8762
0.56457 0 -94.3157
0.5658 0 -94.7562
0.56703 0 -95.1976
0.56826 0 -95.6401
0.56949 0 -96.0835
0.57072 0 -96.5279
0.57195 0 -96.9733
0.57318 0 -97.4196
0.57441 0 -97.867
0.57564 0 -98.3153
0.57687 0 -98.7646
0.5781 0 -99.2149
0.57933 0 -99.6662
0.58056 0 -100.118
0.58179 0 -100.572
0.58302 0 -101.026
0.58425 0 -101.481
0.58548 0 -101.937
0.58671 0 -102.394
0.58794 0 -102.853
0.58917 0 -103.312
0.5904 0 -103.772
0.59163 0 -104.233
0.59286 0 -104.695
0.59409 0 -105.158
0.59532 0 -105.622
0.59655 0 -106.087
0.59778 0 -106.553
0.59901 0 -107.02
0.60024 0 -107.488
0.60147 0 -107.957
0.6027 0 -108.427
0.60393 0 -108.898
0.60516 0 -109.369
0.60639 0 -109.842
0.60762 0 -110.316
0.60885 0 -110.791
0.61008 0 -111.267
0.61131 0 -111.744
0.61254 0 -112.221
0.61377 0 -112.7
0.615 0 -113.18
0.61623 0 -113.66
0.61746 0 -114.142
0.61869 0 -114.625
0.61992 0 -115.108
0.62115 0 -115.593
0.62238 0 -116.079
0.62361 0 -116.565
0.62484 0 -117.053
0.62607 0 -117.541
0.6273 0 -118.031
0.62853 0 -118.521
0.62976 0 -119.013
0.63099 0 -119.505
0.63222 0 -119.999
0.63345 0 -120.493
0.63468 0 -120.989
0.63591 0 -121.485
0.63714 0 -121.982
0.63837 0 -122.481
0.6396 0 -122.98
0.64083 0 -123.48
0.64206 0 -123.982
0.64329 0 -124.484
0.64452 0 -124.987
0.64575 0 -125.492
0.64698 0 -125.997
0.64821 0 -126.503
0.64944 0 -127.01
0.65067 0 -127.518
0.6519 0 -128.027
0.65313 0 -128.538
0.65436 0 -129.049
0.65559 0 -129.561
0.65682 0 -130.074
0.65805 0 -130.588
0.65928 0 -131.103
0.66051 0 -131.619
0.66174 0 -132.136
0.66297 0 -132.654
0.6642 0 -133.173
0.66543 0 -133.693
0.66666 0 -134.214
0.66789 0 -134.736
0.66912 0 -135.259
0.67035 0 -135.782
0.67158 0 -136.307
0.67281 0 -136.833
0.67404 0 -137.36
0.67527 0 -137.888
0.6765 0 -138.416
0.67773 0 -138.946
0.67896 0 -139.477
0.68019 0 -140.009
0.68142 0 -140.541
0.68265 0 -141.075
0.68388 0 -141.61
0.68511 0 -142.145
0.68634 0 -142.682
0.68757 0 -143.22
0.6888 0 -143.758
0.69003 0 -144.298
0.69126 0 -144.838
0.69249 0 -145.38
0.69372 0 -145.922
0.69495 0 -146.466
0.69618 0 -147.01
0.69741 0 -147.556
0.69864 0 -148.102
0.69987 0 -148.649
0.7011 0 -149.198
0.70233 0 -149.747
0.70356 0 -150.298
0.70479 0 -150.849
0.70602 0 -151.401
0.70725 0 -151.955
0.70848 0 -152.509
0.70971 0 -153.064
0.71094 0 -153.62
0.71217 0 -154.178
0.7134 0 -154.736
0.71463 0 -155.295
0.71586 0 -155.855
0.71709 0 -156.416
0.71832 0 -156.978
0.71955 0 -157.541
0.72078 0 -158.106
0.72201 0 -158.671
0.72324 0 -159.237
0.72447 0 -159.804
0.7257 0 -160.372
0.72693 0 -160.941
0.72816 0 -161.511
0.72939 0 -162.082
0.73062 0 -162.654
0.73185 0 -163.226
0.73308 0 -163.8
0.73431 0 -164.375
0.73554 0 -164.951
0.73677 0 -165.528
0.738 0 -166.106
0.73923 0 -166.685
0.74046 0 -167.264
0.74169 0 -167.845
0.74292 0 -168.427
0.74415 0 -169.01
0.74538 0 -169.593
0.74661 0 -170.178
0.74784 0 -170.764
0.74907 0 -171.35
0.7503 0 -171.938
0.75153 0 -172.526
0.75276 0 -173.116
0.75399 0 -173.707
0.75522 0 -174.298
0.75645 0 -174.891
0.75768 0 -175.484
0.75891 0 -176.079
0.76014 0 -176.674
0.76137 0 -177.271
0.7626 0 -177.868
0.76383 0 -178.467
0.76506 0 -179.066
0.76629 0 -179.666
0.76752 0 -180.268
0.76875 0 -180.87
0.76998 0 -181.473
0.77121 0 -182.078
0.77244 0 -182.683
0.77367 0 -183.289
0.7749 0 -183.896
0.77613 0 -184.505
0.77736 0 -185.114
0.77859 0 -185.724
0.77982 0 -186.335
0.78105 0 -186.947
0.78228 0 -187.561
0.78351 0 -188.175
0.78474 0 -188.79
0.78597 0 -189.406
0.7872 0 -190.023
0.78843 0 -190.641
0.78966 0 -191.26
0.79089 0 -191.88
0.79212 0 -192.501
0.79335 0 -193.123
0.79458 0 -193.746
0.79581 0 -194.37
0.79704 0 -194.995
0.79827 0 -195.621
0.7995 0 -196.247
0.80073 0 -196.875
0.80196 0 -197.504
0.80319 0 -198.134
0.80442 0 -198.765
0.80565 0 -199.396
0.80688 0 -200.029
0.80811 0 -200.663
0.80934 0 -201.298
0.81057 0 -201.933
0.8118 0 -202.57
0.81303 0 -203.208
0.81426 0 -203.846
0.81549 0 -204.486
0.81672 0 -205.127
0.81795 0 -205.768
0.81918 0 -206.411
0.82041 0 -207.054
0.82164 0 -207.699
0.82287 0 -208.344
0.8241 0 -208.991
0.82533 0 -209.638
0.82656 0 -210.287
0.82779 0 -210.936
0.82902 0 -211.587
0.83025 0 -212.238
0.83148 0 -212.89
0.83271 0 -213.544
0.83394 0 -214.198
0.83517 0 -214.853
0.8364 0 -215.51
0.83763 0 -216.167
0.83886 0 -216.825
0.84009 0 -217.484
0.84132 0 -218.145
0.84255 0 -218.806
0.84378 0 -219.468
0.84501 0 -220.131
0.84624 0 -220.795
0.84747 0 -221.46
0.8487 0 -222.127
0.84993 0 -222.794
0.85116 0 -223.462
0.85239 0 -224.131
0.85362 0 -224.801
0.85485 0 -225.472
0.85608 0 -226.144
0.85731 0 -226.817
0.85854 0 -227.491
0.85977 0 -228.166
0.861 0 -228.842
0.86223 0 -229.519
0.86346 0 -230.196
0.86469 0 -230.875
0.86592 0 -231.555
0.86715 0 -232.236
0.86838 0 -232.918
0.86961 0 -233.601
0.87084 0 -234.284
0.87207 0 -234.969
0.8733 0 -235.655
0.87453 0 -236.342
0.87576 0 -237.029
0.87699 0 -237.718
0.87822 0 -238.408
0.87945 0 -239.098
0.88068 0 -239.79
0.88191 0 -240.482
0.88314 0 -241.176
0.88437 0 -241.871
0.8856 0 -242.566
0.88683 0 -243.263
0.88806 0 -243.96
0.88929 0 -244.659
0.89052 0 -245.358
0.89175 0 -246.058
0.89298 0 -246.76
0.89421 0 -247.462
0.89544 0 -248.166
0.89667 0 -248.87
0.8979 0 -249.575
0.89913 0 -250.282
0.90036 0 -250.989
0.90159 0 -251.697
0.90282 0 -252.407
0.90405 0 -253.117
0.90528 0 -253.828
0.90651 0 -254.54
0.90774 0 -255.253
0.90897 0 -255.968
0.9102 0 -256.683
0.91143 0 -257.399
0.91266 0 -258.116
0.91389 0 -258.834
0.91512 0 -259.553
0.91635 0 -260.273
0.91758 0 -260.994
0.91881 0 -261.716
0.92004 0 -262.439
0.92127 0 -263.163
0.9225 0 -263.888
0.92373 0 -264.614
0.92496 0 -265.341
0.92619 0 -266.069
0.92742 0 -266.798
0.92865 0 -267.528
0.92988 0 -268.259
0.93111 0 -268.991
0.93234 0 -269.723
0.93357 0 -270.457
0.9348 0 -271.192
0.93603 0 -271.928
0.93726 0 -272.665
0.93849 0 -273.402
0.93972 0 -274.141
0.94095 0 -274.881
0.94218 0 -275.621
0.94341 0 -276.363
0.94464 0 -277.106
0.94587 0 -277.849
0.9471 0 -278.594
0.94833 0 -279.339
0.94956 0 -280.086
0.95079 0 -280.833
0.95202 0 -281.582
0.95325 0 -282.331
0.95448 0 -283.082
0.95571 0 -283.833
0.95694 0 -284.586
0.95817 0 -285.339
0.9594 0 -286.094
0.96063 0 -286.849
0.96186 0 -287.605
0.96309 0 -288.363
0.96432 0 -289.121
0.96555 0 -289.88
0.96678 0 -290.641
0.96801 0 -291.402
0.96924 0 -292.164
0.97047 0 -292.927
0.9717 0 -293.692
0.97293 0 -294.457
0.97416 0 -295.223
0.97539 0 -295.99
0.97662 0 -296.758
0.97785 0 -297.527
0.97908 0 -298.297
0.98031 0 -299.068
0.98154 0 -299.841
0.98277 0 -300.614
0.984 0 -301.388
0.98523 0 -302.163
0.98646 0 -302.939
0.98769 0 -303.716
0.98892 0 -304.493
0.99015 0 -305.272
0.99138 0 -306.052
0.99261 0 -306.833
0.99384 0 -307.615
0.99507 0 -308.398
0.9963 0 -309.182
0.99753 0 -309.967
0.99876 0 -310.752
0.99999 0 -311.539
1.00122 0 -312.327
1.00245 0 -313.116
1.00368 0 -313.905
1.00491 0 -314.696
1.00614 0 -315.488
1.00737 0 -316.28
1.0086 0 -317.074
1.00983 0 -317.869
1.01106 0 -318.664
1.01229 0 -319.461
1.01352 0 -320.258
1.01475 0 -321.057
1.01598 0 -321.856
1.01721 0 -322.657
1.01844 0 -323.458
1.01967 0 -324.261
1.0209 0 -325.064
1.02213 0 -325.869
1.02336 0 -326.674
1.02459 0 -327.481
1.02582 0 -328.288
1.02705 0 -329.096
1.02828 0 -329.906
1.02951 0 -330.716
1.03074 0 -331.527
1.03197 0 -332.34
1.0332 0 -333.153
1.03443 0 -333.967
1.03566 0 -334.782
1.03689 0 -335.598
1.03812 0 -336.416
1.03935 0 -337.234
1.04058 0 -338.053
1.04181 0 -338.873
1.04304 0 -339.694
1.04427 0 -340.516
1.0455 0 -341.339
1.04673 0 -342.163
1.04796 0 -342.988
1.04919 0 -343.814
1.05042 0 -344.641
1.05165 0 -345.469
1.05288 0 -346.298
1.05411 0 -347.128
1.05534 0 -347.959
1.05657 0 -348.791
1.0578 0 -349.624
1.05903 0 -350.458
1.06026 0 -351.293
1.06149 0 -352.128
1.06272 0 -352.965
1.06395 0 -353.803
1.06518 0 -354.642
1.06641 0 -355.482
1.06764 0 -356.322
1.06887 0 -357.164
1.0701 0 -358.007
1.07133 0 -358.85
1.07256 0 -359.695
1.07379 0 -360.541
1.07502 0 -361.387
1.07625 0 -362.235
1.07748 0 -363.083
1.07871 0 -363.933
1.07994 0 -364.784
1.08117 0 -365.635
1.0824 0 -366.488
1.08363 0 -367.341
1.08486 0 -368.196
1.08609 0 -369.051
1.08732 0 -369.907
1.08855 0 -370.765
1.08978 0 -371.623
1.09101 0 -372.483
1.09224 0 -373.343
1.09347 0 -374.204
1.0947 0 -375.067
1.09593 0 -375.93
1.09716 0 -376.794
1.09839 0 -377.659
1.09962 0 -378.526
1.10085 0 -379.393
1.10208 0 -380.261
1.10331 0 -381.13
1.10454 0 -382
1.10577 0 -382.871
1.107 0 -383.744
1.10823 0 -384.617
1.10946 0 -385.491
1.11069 0 -386.366
1.11192 0 -387.242
1.11315 0 -388.119
1.11438 0 -388.997
1.11561 0 -389.876
1.11684 0 -390.756
1.11807 0 -391.637
1.1193 0 -392.519
1.12053 0 -393.402
1.12176 0 -394.285
1.12299 0 -395.17
1.12422 0 -396.056
1.12545 0 -396.943
1.12668 0 -397.831
1.12791 0 -398.72
1.12914 0 -399.609
1.13037 0 -400.5
1.1316 0 -401.392
1.13283 0 -402.285
1.13406 0 -403.178
1.13529 0 -404.073
1.13652 0 -404.969
1.13775 0 -405.865
1.13898 0 -406.763
1.14021 0 -407.662
1.14144 0 -408.561
1.14267 0 -409.462
1.1439 0 -410.363
1.14513 0 -411.266
1.14636 0 -412.169
1.14759 0 -413.074
1.14882 0 -413.979
1.15005 0 -414.886
1.15128 0 -415.793
1.15251 0 -416.702
1.15374 0 -417.611
1.15497 0 -418.521
1.1562 0 -419.433
1.15743 0 -420.345
1.15866 0 -421.258
1.15989 0 -422.173
1.16112 0 -423.088
1.16235 0 -424.004
1.16358 0 -424.921
1.16481 0 -425.84
1.16604 0 -426.759
1.16727 0 -427.679
1.1685 0 -428.6
1.16973 0 -429.522
1.17096 0 -430.446
1.17219 0 -431.37
1.17342 0 -432.295
1.17465 0 -433.221
1.17588 0 -434.148
1.17711 0 -435.076
1.17834 0 -436.005
1.17957 0 -436.935
1.1808 0 -437.866
1.18203 0 -438.798
1.18326 0 -439.731
1.18449 0 -440.665
1.18572 0 -441.6
1.18695 0 -442.536
1.18818 0 -443.472
1.18941 0 -444.41
1.19064 0 -445.349
1.19187 0 -446.289
1.1931 0 -447.23
1.19433 0 -448.171
1.19556 0 -449.114
1.19679 0 -450.058
1.19802 0 -451.003
1.19925 0 -451.948
1.20048 0 -452.895
1.20171 0 -453.843
1.20294 0 -454.791
1.20417 0 -455.741
1.2054 0 -456.692
1.20663 0 -457.643
1.20786 0 -458.596
1.20909 0 -459.549
1.21032 0 -460.504
1.21155 0 -461.459
1.21278 0 -462.416
1.21401 0 -463.373
1.21524 0 -464.332
1.21647 0 -465.291
1.2177 0 -466.251
1.21893 0 -467.213
1.22016 0 -468.175
1.22139 0 -469.139
1.22262 0 -470.103
1.22385 0 -471.068
1.22508 0 -472.035
1.22631 0 -473.002
1.22754 0 -473.97
1.22877 0 -474.939
