2.070000	-1.154892	-1.722597
2.080000	-1.172118	-1.501442
2.090000	-1.187133	-1.276989
2.100000	-1.199903	-1.049660
2.110000	-1.210399	-0.819886
2.120000	-1.218598	-0.588102
2.130000	-1.224479	-0.354748
2.140000	-1.228027	-0.120268
2.150000	-1.229229	0.114891
2.160000	-1.228080	0.350281
2.170000	-1.224578	0.585451
2.180000	-1.218723	0.819950
2.190000	-1.210524	1.053328
2.200000	-1.199990	1.285135
2.210000	-1.187139	1.514926
2.220000	-1.171990	1.742256
2.230000	-1.154567	1.966684
2.240000	-1.134900	2.187777
2.250000	-1.113023	2.405103
2.260000	-1.088972	2.618240
2.270000	-1.062789	2.826771
2.280000	-1.034521	3.030289
2.290000	-1.004219	3.228393
2.300000	-0.971935	3.420695
2.310000	-0.937728	3.606814
2.320000	-0.901660	3.786383
2.330000	-0.863796	3.959045
2.340000	-0.824205	4.124457
2.350000	-0.782961	4.282287
2.360000	-0.740138	4.432219
2.370000	-0.695816	4.573951
2.380000	-0.650076	4.707195
2.390000	-0.603004	4.831681
2.400000	-0.554687	4.947152
2.410000	-0.505216	5.053371
2.420000	-0.454682	5.150117
2.430000	-0.403181	5.237186
2.440000	-0.350809	5.314393
2.450000	-0.297665	5.381570
2.460000	-0.243849	5.438571
2.470000	-0.189464	5.485267
2.480000	-0.134611	5.521548
2.490000	-0.079396	5.547325
2.500000	-0.023922	5.562529
2.510000	0.031703	5.567110
2.520000	0.087374	5.561039
2.530000	0.142984	5.544308
2.540000	0.198428	5.516927
2.550000	0.253597	5.478929
2.560000	0.308386	5.430367
2.570000	0.362690	5.371313
2.580000	0.416403	5.301860
2.590000	0.469421	5.222122
2.600000	0.521643	5.132230
2.610000	0.572965	5.032339
2.620000	0.623288	4.922620
2.630000	0.672515	4.803264
2.640000	0.720547	4.674482
2.650000	0.767292	4.536501
2.660000	0.812657	4.389570
2.670000	0.856553	4.233951
2.680000	0.898892	4.069926
2.690000	0.939592	3.897794
2.700000	0.978569	3.717868
2.710000	1.015748	3.530478
2.720000	1.051053	3.335969
2.730000	1.084413	3.134699
2.740000	1.115760	2.927041
2.750000	1.145030	2.713380
2.760000	1.172164	2.494114
2.770000	1.197105	2.269651
2.780000	1.219801	2.040413
2.790000	1.240206	1.806829
2.800000	1.258274	1.569337
2.810000	1.273967	1.328386
2.820000	1.287251	1.084429
2.830000	1.298095	0.837928
2.840000	1.306475	0.589351
2.850000	1.312368	0.339169
2.860000	1.315760	0.087859
2.870000	1.316638	-0.164101
2.880000	1.314997	-0.416229
2.890000	1.310835	-0.668043
2.900000	1.304155	-0.919059
2.910000	1.294964	-1.168797
2.920000	1.283276	-1.416774
2.930000	1.269108	-1.662514
2.940000	1.252483	-1.905540
2.950000	1.233428	-2.145383
2.960000	1.211974	-2.381577
2.970000	1.188158	-2.613662
2.980000	1.162022	-2.841187
2.990000	1.133610	-3.063707
3.000000	1.102973	-3.280786
3.010000	1.070165	-3.491998
3.020000	1.035245	-3.696928
3.030000	0.998276	-3.895171
3.040000	0.959324	-4.086335
3.050000	0.918461	-4.270039
3.060000	0.875760	-4.445919
3.070000	0.831301	-4.613622
3.080000	0.785165	-4.772810
3.090000	0.737437	-4.923165
3.100000	0.688205	-5.064379
3.110000	0.637561	-5.196166
3.120000	0.585600	-5.318255
3.130000	0.532417	-5.430394
3.140000	0.478113	-5.532348
3.150000	0.422790	-5.623904
3.160000	0.366551	-5.704866
3.170000	0.309502	-5.775058
3.180000	0.251751	-5.834325
3.190000	0.193408	-5.882534
3.200000	0.134583	-5.919571
3.210000	0.075387	-5.945342
3.220000	0.015934	-5.959779
3.230000	-0.043664	-5.962830
3.240000	-0.103292	-5.954468
3.250000	-0.162837	-5.934688
3.260000	-0.222184	-5.903506
3.270000	-0.281219	-5.860959
3.280000	-0.339829	-5.807108
3.290000	-0.397900	-5.742033
3.300000	-0.455320	-5.665837
3.310000	-0.511978	-5.578646
3.320000	-0.567765	-5.480606
3.330000	-0.622571	-5.371882
3.340000	-0.676290	-5.252664
3.350000	-0.728816	-5.123158
3.360000	-0.780048	-4.983595
3.370000	-0.829884	-4.834220
3.380000	-0.878226	-4.675303
3.390000	-0.924979	-4.507128
3.400000	-0.970050	-4.330000
3.410000	-1.013350	-4.144241
3.420000	-1.054793	-3.950191
3.430000	-1.094295	-3.748205
3.440000	-1.131777	-3.538654
3.450000	-1.167163	-3.321926
3.460000	-1.200383	-3.098422
3.470000	-1.231367	-2.868556
3.480000	-1.260052	-2.632757
3.490000	-1.286380	-2.391465
3.500000	-1.310295	-2.145131
3.510000	-1.331746	-1.894218
3.520000	-1.350688	-1.639196
3.530000	-1.367080	-1.380548
3.540000	-1.380886	-1.118761
3.550000	-1.392073	-0.854330
3.560000	-1.400616	-0.587757
3.570000	-1.406494	-0.319547
3.580000	-1.409690	-0.050212
3.590000	-1.410192	0.219734
3.600000	-1.407994	0.489777
3.610000	-1.403097	0.759399
3.620000	-1.395503	1.028084
3.630000	-1.385222	1.295314
3.640000	-1.372269	1.560575
3.650000	-1.356663	1.823356
3.660000	-1.338429	2.083148
3.670000	-1.317598	2.339449
3.680000	-1.294203	2.591761
3.690000	-1.268286	2.839593
3.700000	-1.239890	3.082462
3.710000	-1.209065	3.319893
3.720000	-1.175866	3.551421
3.730000	-1.140352	3.776592
3.740000	-1.102586	3.994962
3.750000	-1.062636	4.206101
3.760000	-1.020575	4.409589
3.770000	-0.976480	4.605023
3.780000	-0.930429	4.792013
3.790000	-0.882509	4.970184
3.800000	-0.832807	5.139179
3.810000	-0.781416	5.298656
3.820000	-0.728429	5.448293
3.830000	-0.673946	5.587782
3.840000	-0.618068	5.716839
3.850000	-0.560900	5.835195
3.860000	-0.502548	5.942604
3.870000	-0.443122	6.038839
3.880000	-0.382733	6.123694
3.890000	-0.321497	6.196985
3.900000	-0.259527	6.258549
3.910000	-0.196941	6.308247
3.920000	-0.133859	6.345960
3.930000	-0.070399	6.371593
3.940000	-0.006683	6.385074
3.950000	0.057168	6.386354
3.960000	0.121031	6.375407
3.970000	0.184785	6.352230
3.980000	0.248307	6.316845
3.990000	0.311476	6.269295
4.000000	0.374169	6.209650
4.010000	0.436265	6.137999
4.020000	0.497645	6.054457
4.030000	0.558190	5.959161
4.040000	0.617781	5.852271
4.050000	0.676304	5.733970
4.060000	0.733644	5.604461
4.070000	0.789689	5.463973
4.080000	0.844328	5.312753
4.090000	0.897456	5.151069
4.100000	0.948966	4.979212
4.110000	0.998759	4.797491
4.120000	1.046734	4.606235
4.130000	1.092796	4.405792
4.140000	1.136854	4.196528
4.150000	1.178819	3.978828
4.160000	1.218607	3.753091
4.170000	1.256138	3.519736
4.180000	1.291336	3.279193
4.190000	1.324128	3.031910
4.200000	1.354447	2.778348
4.210000	1.382230	2.518980
4.220000	1.407420	2.254292
4.230000	1.429963	1.984780
4.240000	1.449811	1.710951
4.250000	1.466920	1.433321
4.260000	1.481253	1.152415
4.270000	1.492778	0.868764
4.280000	1.501465	0.582907
4.290000	1.507294	0.295385
4.300000	1.510248	0.006748
4.310000	1.510316	-0.282455
4.320000	1.507491	-0.571671
4.330000	1.501774	-0.860346
4.340000	1.493171	-1.147927
4.350000	1.481692	-1.433860
4.360000	1.467353	-1.717594
4.370000	1.450177	-1.998583
4.380000	1.430191	-2.276283
4.390000	1.407428	-2.550156
4.400000	1.381927	-2.819669
4.410000	1.353730	-3.084300
4.420000	1.322887	-3.343531
4.430000	1.289452	-3.596855
4.440000	1.253483	-3.843777
4.450000	1.215045	-4.083812
4.460000	1.174207	-4.316485
4.470000	1.131042	-4.541339
4.480000	1.085629	-4.757926
4.490000	1.038050	-4.965817
4.500000	0.988392	-5.164597
4.510000	0.936746	-5.353868
4.520000	0.883207	-5.533249
4.530000	0.827875	-5.702378
4.540000	0.770851	-5.860911
4.550000	0.712242	-6.008524
4.560000	0.652156	-6.144914
4.570000	0.590707	-6.269797
4.580000	0.528009	-6.382914
4.590000	0.464180	-6.484025
4.600000	0.399340	-6.572912
4.610000	0.333611	-6.649383
4.620000	0.267117	-6.713268
4.630000	0.199984	-6.764419
4.640000	0.132340	-6.802715
4.650000	0.064313	-6.828057
4.660000	-0.003968	-6.840373
4.670000	-0.072371	-6.839613
4.680000	-0.140767	-6.825754
4.690000	-0.209025	-6.798798
4.700000	-0.277013	-6.758771
4.710000	-0.344601	-6.705725
4.720000	-0.411658	-6.639736
4.730000	-0.478055	-6.560906
4.740000	-0.543664	-6.469361
4.750000	-0.608358	-6.365253
4.760000	-0.672011	-6.248756
4.770000	-0.734498	-6.120070
4.780000	-0.795699	-5.979419
4.790000	-0.855493	-5.827047
4.800000	-0.913763	-5.663226
4.810000	-0.970396	-5.488246
4.820000	-1.025278	-5.302421
4.830000	-1.078302	-5.106087
4.840000	-1.129363	-4.899598
4.850000	-1.178359	-4.683332
4.860000	-1.225193	-4.457684
4.870000	-1.269769	-4.223067
4.880000	-1.312000	-3.979914
4.890000	-1.351799	-3.728674
4.900000	-1.389086	-3.469813
4.910000	-1.423784	-3.203812
4.920000	-1.455822	-2.931166
4.930000	-1.485134	-2.652385
4.940000	-1.511658	-2.367992
4.950000	-1.535338	-2.078519
4.960000	-1.556123	-1.784511
4.970000	-1.573968	-1.486523
4.980000	-1.588833	-1.185118
4.990000	-1.600684	-0.880866
5.000000	-1.609493	-0.574345
5.010000	-1.615236	-0.266138
5.020000	-1.617898	0.043170
5.030000	-1.617466	0.352987
5.040000	-1.613936	0.662722
5.050000	-1.607309	0.971781
5.060000	-1.597591	1.279571
5.070000	-1.584796	1.585499
5.080000	-1.568941	1.888978
5.090000	-1.550051	2.189420
5.100000	-1.528157	2.486245
5.110000	-1.503294	2.778878
5.120000	-1.475505	3.066749
5.130000	-1.444838	3.349299
5.140000	-1.411345	3.625977
5.150000	-1.375085	3.896240
5.160000	-1.336123	4.159560
5.170000	-1.294527	4.415420
5.180000	-1.250373	4.663313
5.190000	-1.203740	4.902752
5.200000	-1.154712	5.133261
5.210000	-1.103380	5.354381
5.220000	-1.049836	5.565671
5.230000	-0.994179	5.766708
5.240000	-0.936512	5.957087
5.250000	-0.876941	6.136424
5.260000	-0.815577	6.304352
5.270000	-0.752533	6.460530
5.280000	-0.687928	6.604636
5.290000	-0.621882	6.736370
5.300000	-0.554518	6.855456
5.310000	-0.485963	6.961643
5.320000	-0.416347	7.054702
5.330000	-0.345800	7.134430
5.340000	-0.274456	7.200648
5.350000	-0.202449	7.253205
5.360000	-0.129917	7.291972
5.370000	-0.056997	7.316851
5.380000	0.016171	7.327765
5.390000	0.089449	7.324669
5.400000	0.162695	7.307540
5.410000	0.235771	7.276385
5.420000	0.308535	7.231236
5.430000	0.380847	7.172154
5.440000	0.452569	7.099224
5.450000	0.523561	7.012560
5.460000	0.593686	6.912301
5.470000	0.662809	6.798614
5.480000	0.730796	6.671690
5.490000	0.797512	6.531747
5.500000	0.862830	6.379029
5.510000	0.926620	6.213802
5.520000	0.988758	6.036360
5.530000	1.049122	5.847019
5.540000	1.107592	5.646119
5.550000	1.164053	5.434022
5.560000	1.218393	5.211113
5.570000	1.270505	4.977798
5.580000	1.320283	4.734505
5.590000	1.367628	4.481679
5.600000	1.412444	4.219787
5.610000	1.454642	3.949312
5.620000	1.494135	3.670757
5.630000	1.530843	3.384640
5.640000	1.564689	3.091493
5.650000	1.595604	2.791865
5.660000	1.623523	2.486316
5.670000	1.648386	2.175422
5.680000	1.670140	1.859766
5.690000	1.688738	1.539945
5.700000	1.704137	1.216562
5.710000	1.716303	0.890230
5.720000	1.725205	0.561569
5.730000	1.730821	0.231203
5.740000	1.733133	-0.100238
