0.64	0.337	0.103	1.65453	0	-1.51298	-3.70571	0	-4.05241	0	0	0	
0.65	0.337	0.103	1.61699	0	-1.55304	-3.80269	0	-3.95927	0	0	0	
0.66	0.337	0.103	1.57849	0	-1.59215	-3.8973	0	-3.86384	0	0	0	
0.67	0.337	0.103	1.53905	0	-1.6303	-3.98948	0	-3.76619	0	0	0	
0.68	0.337	0.103	1.49871	0	-1.66746	-4.0792	0	-3.66636	0	0	0	
0.69	0.337	0.103	1.45748	0	-1.70362	-4.1664	0	-3.56444	0	0	0	
0.7	0.337	0.103	1.41539	0	-1.73874	-4.25103	0	-3.46048	0	0	0	
0.71	0.337	0.103	1.37247	0	-1.77282	-4.33305	0	-3.35454	0	0	0	
0.72	0.337	0.103	1.32874	0	-1.80582	-4.4124	0	-3.24669	0	0	0	
0.73	0.337	0.103	1.28424	0	-1.83774	-4.48905	0	-3.137	0	0	0	
0.74	0.337	0.103	1.23898	0	-1.86856	-4.56296	0	-3.02555	0	0	0	
0.75	0.337	0.103	1.19299	0	-1.89824	-4.63408	0	-2.91238	0	0	0	
0.76	0.337	0.103	1.14631	0	-1.92679	-4.70237	0	-2.79759	0	0	0	
0.77	0.337	0.103	1.09896	0	-1.95419	-4.76781	0	-2.68123	0	0	0	
0.78	0.337	0.103	1.05097	0	-1.98041	-4.83035	0	-2.56338	0	0	0	
0.79	0.337	0.103	1.00237	0	-2.00545	-4.88996	0	-2.44411	0	0	0	
0.8	0.337	0.103	0.953183	0	-2.02929	-4.94662	0	-2.32349	0	0	0	
0.81	0.337	0.103	0.903449	0	-2.05191	-5.00028	0	-2.20161	0	0	0	
0.82	0.337	0.103	0.853193	0	-2.07331	-5.05093	0	-2.07852	0	0	0	
0.83	0.337	0.103	0.802445	0	-2.09348	-5.09854	0	-1.95431	0	0	0	
0.84	0.337	0.103	0.751237	0	-2.11239	-5.14309	0	-1.82905	0	0	0	
0.85	0.337	0.103	0.699599	0	-2.13005	-5.18455	0	-1.70282	0	0	0	
0.86	0.337	0.103	0.647562	0	-2.14645	-5.2229	0	-1.5757	0	0	0	
0.87	0.337	0.103	0.595156	0	-2.16156	-5.25813	0	-1.44775	0	0	0	
0.88	0.337	0.103	0.542415	0	-2.1754	-5.29022	0	-1.31907	0	0	0	
0.89	0.337	0.103	0.489368	0	-2.18794	-5.31915	0	-1.18971	0	0	0	
0.9	0.337	0.103	0.436047	0	-2.19919	-5.34491	0	-1.05977	0	0	0	
0.91	0.337	0.103	0.382485	0	-2.20913	-5.3675	0	-0.929319	0	0	0	
0.92	0.337	0.103	0.328713	0	-2.21777	-5.3869	0	-0.798435	0	0	0	
0.93	0.337	0.103	0.274763	0	-2.2251	-5.4031	0	-0.667195	0	0	0	
0.94	0.337	0.103	0.220667	0	-2.23111	-5.41611	0	-0.535678	0	0	0	
0.95	0.337	0.103	0.166457	0	-2.23581	-5.42592	0	-0.403962	0	0	0	
0.96	0.337	0.103	0.112165	0	-2.23919	-5.43252	0	-0.272124	0	0	0	
0.97	0.337	0.103	0.0578226	0	-2.24125	-5.43593	0	-0.140243	0	0	0	
0.98	0.337	0.103	0.00346238	0	-2.242	-5.43613	0	-0.00839516	0	0	0	
0.99	0.337	0.103	-0.050884	0	-2.24142	-5.43314	0	0.123341	0	0	0	
1	0.337	0.103	-0.105184	0	-2.23953	-5.42696	0	0.254889	0	0	0	
1.01	0.337	0.103	-0.159407	0	-2.23633	-5.4176	0	0.386171	0	0	0	
1.02	0.337	0.103	-0.213521	0	-2.23181	-5.40507	0	0.517112	0	0	0	
1.03	0.337	0.103	-0.267493	0	-2.22599	-5.38939	0	0.647634	0	0	0	
1.04	0.337	0.103	-0.321293	0	-2.21886	-5.37056	0	0.777662	0	0	0	
1.05	0.337	0.103	-0.374888	0	-2.21043	-5.34861	0	0.90712	0	0	0	
1.06	0.337	0.103	-0.428249	0	-2.20072	-5.32354	0	1.03593	0	0	0	
1.07	0.337	0.103	-0.481344	0	-2.18972	-5.29538	0	1.16403	0	0	0	
1.08	0.337	0.103	-0.534141	0	-2.17744	-5.26415	0	1.29133	0	0	0	
1.09	0.337	0.103	-0.586612	0	-2.1639	-5.22988	0	1.41777	0	0	0	
1.1	0.337	0.103	-0.638724	0	-2.14909	-5.19258	0	1.54327	0	0	0	
1.11	0.337	0.103	-0.690448	0	-2.13304	-5.15228	0	1.66776	0	0	0	
1.12	0.337	0.103	-0.741755	0	-2.11574	-5.10902	0	1.79116	0	0	0	
1.13	0.337	0.103	-0.792614	0	-2.09722	-5.06281	0	1.91342	0	0	0	
1.14	0.337	0.103	-0.842996	0	-2.07748	-5.0137	0	2.03445	0	0	0	
1.15	0.337	0.103	-0.892873	0	-2.05654	-4.96171	0	2.15419	0	0	0	
1.16	0.337	0.103	-0.942216	0	-2.0344	-4.90688	0	2.27258	0	0	0	
1.17	0.337	0.103	-0.990997	0	-2.01109	-4.84925	0	2.38954	0	0	0	
1.18	0.337	0.103	-1.03919	0	-1.98662	-4.78885	0	2.50501	0	0	0	
1.19	0.337	0.103	-1.08676	0	-1.961	-4.72571	0	2.61893	0	0	0	
1.2	0.337	0.103	-1.13369	0	-1.93425	-4.6599	0	2.73123	0	0	0	
1.21	0.337	0.103	-1.17994	0	-1.90638	-4.59143	0	2.84184	0	0	0	
1.22	0.337	0.103	-1.2255	0	-1.87742	-4.52037	0	2.95071	0	0	0	
1.23	0.337	0.103	-1.27034	0	-1.84738	-4.44674	0	3.05778	0	0	0	
1.24	0.337	0.103	-1.31443	0	-1.81627	-4.37061	0	3.16298	0	0	0	
1.25	0.337	0.103	-1.35774	0	-1.78413	-4.29201	0	3.26626	0	0	0	
1.26	0.337	0.103	-1.40025	0	-1.75096	-4.211	0	3.36756	0	0	0	
1.27	0.337	0.103	-1.44195	0	-1.71679	-4.12762	0	3.46683	0	0	0	
1.28	0.337	0.103	-1.48279	0	-1.68163	-4.04193	0	3.56401	0	0	0	
1.29	0.337	0.103	-1.52277	0	-1.64552	-3.95398	0	3.65905	0	0	0	
1.3	0.337	0.103	-1.56186	0	-1.60846	-3.86383	0	3.75189	0	0	0	
1.31	0.337	0.103	-1.60004	0	-1.57049	-3.77153	0	3.84249	0	0	0	
1.32	0.337	0.103	-1.63728	0	-1.53162	-3.67713	0	3.9308	0	0	0	
